	name	Id	Label	timeset	degree	closeness	eccentricity	strength	betweenness	evcent	module	pi	zi	kingdom	phylum	class	order	family	genus	species	centrality	marker1	marker2	marker3	marker4	marker5
656	OTU_366	OTU_366	NA	NA	1	6.28E-06	10	0.96732743	0	0	1	0	-2.401636348	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
657	OTU_367	OTU_367	NA	NA	15	2.34E-05	14	14.81437574	0	1.42E-16	8	0	-0.404670349	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__norank	s__norank	20.22536998	NA	2	NA	NA	5
658	OTU_368	OTU_368	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__unidentified_Chloroplast	g__unidentified_Chloroplast	s__norank	2.307866635	NA	2	NA	NA	5
659	OTU_369	OTU_369	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	s__norank	1.778129178	NA	NA	NA	NA	5
660	OTU_37	OTU_37	NA	NA	242	2.45E-05	10	229.5734171	346	0.916592594	10	0.17867632	0.824985446	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tabrizicola	s__norank	688.3813066	NA	2	3	4	5
661	OTU_370	OTU_370	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__norank	g__norank	s__norank	-0.043478261	1	2	3	NA	5
662	OTU_371	OTU_371	NA	NA	7	2.39E-05	12	6.549258037	1121.852183	6.22E-06	10	1.11E-16	-1.004330108	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	-238.6049729	NA	2	3	4	5
663	OTU_372	OTU_372	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	s__Roseomonas_terricola	6.876747347	1	2	NA	NA	5
664	OTU_373	OTU_373	NA	NA	14	2.43E-05	9	13.44336853	2694.571429	0.000104645	2	0.244897959	1.345071069	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__norank	g__norank	s__norank	11.21404456	1	2	3	NA	5
665	OTU_374	OTU_374	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__norank	s__norank	-0.03030303	1	NA	NA	4	NA
666	OTU_375	OTU_375	NA	NA	22	5.40E-06	1	21.96832966	0	3.08E-16	7	0	NA	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UTCFX1	s__norank	NA	1	NA	NA	NA	NA
667	OTU_377	OTU_377	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
668	OTU_379	OTU_379	NA	NA	15	5.21E-06	1	14.97303547	0	0	15	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank	NA	1	2	3	NA	NA
669	OTU_38	OTU_38	NA	NA	8	2.33E-05	15	7.679323062	0	0	8	0	-1.187242968	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Cetobacterium	s__norank	94.56765129	NA	2	3	4	5
670	OTU_380	OTU_380	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	s__norank	0.054116302	1	2	NA	NA	5
671	OTU_381	OTU_381	NA	NA	7	1.53E-05	10	6.85647029	176.5	4.44E-14	3	1.11E-16	-1.0453263	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	-0.607306695	NA	NA	NA	4	NA
672	OTU_382	OTU_382	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__SZB30	f__norank	g__norank	s__norank	-0.023296404	1	2	3	4	NA
673	OTU_383	OTU_383	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	-0.066747188	1	NA	NA	4	NA
674	OTU_384	OTU_384	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__norank	-0.021376354	1	NA	3	4	NA
675	OTU_386	OTU_386	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-010	s__norank	NA	NA	2	NA	NA	NA
676	OTU_387	OTU_387	NA	NA	15	2.34E-05	14	14.81437574	0	1.36E-16	8	0	-0.404670349	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Undibacterium	s__norank	20.22536998	NA	NA	NA	4	5
677	OTU_388	OTU_388	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Vicinamibacteria	o__Vicinamibacterales	f__norank	g__norank	s__norank	2.307866635	NA	2	3	4	5
678	OTU_389	OTU_389	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_thetaiotaomicron	-0.023296404	NA	2	NA	4	NA
679	OTU_39	OTU_39	NA	NA	9	2.34E-05	14	8.656610913	16	4.41E-16	8	0	-1.07544688	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-151.8073601	NA	2	3	4	5
680	OTU_390	OTU_390	NA	NA	53	6.30E-06	6	52.90524337	0	7.50E-15	1	0	0.422620107	k__Bacteria	p__Chlamydiae	c__unidentified_Chlamydiae	o__Chlamydiales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
681	OTU_391	OTU_391	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__AB1	g__norank	s__norank	-0.021376354	1	NA	3	4	NA
682	OTU_392	OTU_392	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__norank	s__norank	-0.066747188	NA	NA	NA	4	NA
683	OTU_393	OTU_393	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__norank	f__norank	g__norank	s__norank	-0.010120776	NA	NA	NA	4	NA
684	OTU_394	OTU_394	NA	NA	14	2.43E-05	9	13.44336853	2536.071429	0.000104645	2	0.244897959	1.345071069	k__Bacteria	p__Firmicutes	c__Bacilli	o__Brevibacillales	f__Brevibacillaceae	g__Brevibacillus	s__Brevibacillus_agri	11.21404456	NA	2	NA	4	5
685	OTU_395	OTU_395	NA	NA	53	6.30E-06	6	52.90524337	0	7.61E-15	1	0	0.422620107	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
686	OTU_396	OTU_396	NA	NA	24	3.69E-06	1	24	0	1.36E-17	9	0	NA	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__norank	s__norank	-0.043478261	1	NA	NA	NA	5
687	OTU_397	OTU_397	NA	NA	2	2.30E-05	16	1.866120469	506	1.39E-16	2	0	-1.401905058	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	89.86677765	1	2	3	4	5
688	OTU_398	OTU_398	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	-0.023296404	NA	2	NA	4	NA
689	OTU_399	OTU_399	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
690	OTU_4	OTU_4	NA	NA	3	2.29E-05	16	2.8663895	280	1.69E-18	2	0	-1.127207445	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__norank	-8.857228462	1	2	3	4	5
691	OTU_40	OTU_40	NA	NA	3	2.34E-05	14	2.771797738	1365	1.77E-10	12	0.444444444	-0.866025404	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_12	s__norank	-374.2917966	1	2	3	4	5
692	OTU_400	OTU_400	NA	NA	31	4.71E-06	1	30.98602958	0	6.80E-17	8	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
693	OTU_401	OTU_401	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank	2.307866635	NA	2	3	NA	5
694	OTU_402	OTU_402	NA	NA	4	2.40E-05	12	3.8516402	0	0.000107437	1	0	-5.313610807	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__norank	g__norank	s__norank	-61.09149118	NA	NA	NA	NA	5
695	OTU_403	OTU_403	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	6.876747347	1	NA	NA	NA	5
696	OTU_404	OTU_404	NA	NA	23	4.63E-06	1	23	0	0	17	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__norank	g__norank	s__norank	NA	1	2	NA	NA	NA
697	OTU_405	OTU_405	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_salivarius	0.054116302	NA	NA	NA	4	5
698	OTU_406	OTU_406	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__norank	s__norank	2.307866635	NA	2	NA	4	5
699	OTU_407	OTU_407	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Luteitalea	s__norank	2.307866635	1	NA	3	NA	5
700	OTU_408	OTU_408	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Sva0485	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	4	5
701	OTU_409	OTU_409	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
702	OTU_41	OTU_41	NA	NA	24	2.35E-05	14	22.78678421	93	4.61E-16	8	0	0.601494448	k__Bacteria	p__Firmicutes	c__Clostridia	o__unidentified_Clostridia	f__Lachnospiraceae	g__norank	s__norank	-27.4228022	1	2	3	NA	5
703	OTU_410	OTU_410	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Oscillibacter	s__norank	-0.023296404	NA	2	NA	4	NA
704	OTU_411	OTU_411	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	s__norank	-0.023296404	NA	NA	3	4	NA
705	OTU_413	OTU_413	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__norank	g__norank	s__norank	NA	NA	2	3	NA	NA
706	OTU_414	OTU_414	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__Syntrophobacter	s__norank	2.307866635	NA	2	3	NA	5
707	OTU_415	OTU_415	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Rickettsiaceae	g__norank	s__norank	-0.066747188	NA	2	NA	4	NA
708	OTU_416	OTU_416	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__norank	2.307866635	NA	NA	NA	NA	5
709	OTU_417	OTU_417	NA	NA	11	2.36E-05	13	10.62828921	754.1666667	1.89E-12	2	0	1.070373456	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__norank	s__norank	1.598942738	1	NA	3	NA	5
710	OTU_418	OTU_418	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	-0.023296404	NA	2	NA	4	NA
711	OTU_419	OTU_419	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	1.778129178	NA	NA	3	NA	5
712	OTU_42	OTU_42	NA	NA	9	2.41E-05	11	8.477735646	8251	6.38E-08	2	0	0.520978231	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	7.160259574	1	2	3	4	5
713	OTU_420	OTU_420	NA	NA	244	2.45E-05	10	230.525414	112.9	0.913182889	10	0.177371674	0.824985446	k__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanosarciniales	f__Methanosaetaceae	g__Methanosaeta	s__norank	46.76937586	1	NA	NA	NA	5
714	OTU_421	OTU_421	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	1.778129178	1	NA	NA	4	5
715	OTU_422	OTU_422	NA	NA	6	2.40E-05	11	5.752499672	0	6.26E-08	2	0	-0.303114607	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tabrizicola	s__norank	16.56845132	1	NA	3	4	5
716	OTU_423	OTU_423	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__norank	s__norank	-0.066747188	1	NA	3	4	NA
717	OTU_424	OTU_424	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Curvibacter	s__Curvibacter_lanceolatus	-0.021376354	NA	NA	3	4	NA
718	OTU_425	OTU_425	NA	NA	62	5.06E-06	1	61.94166456	0	6.80E-17	2	0	NA	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Paracaedibacterales	f__Paracaedibacteraceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
719	OTU_426	OTU_426	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__norank	s__norank	2.307866635	1	2	NA	4	5
720	OTU_427	OTU_427	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
721	OTU_428	OTU_428	NA	NA	23	4.63E-06	1	23	0	3.40E-17	17	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank	NA	NA	2	NA	NA	NA
722	OTU_429	OTU_429	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Chitinibacteraceae	g__Iodobacter	s__norank	NA	NA	2	NA	NA	NA
723	OTU_43	OTU_43	NA	NA	246	2.45E-05	10	239.1212857	52	0.954402023	10	0.189040915	1.04019904	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__alphaI_cluster	s__norank	148.1575742	NA	2	3	4	5
724	OTU_430	OTU_430	NA	NA	22	5.40E-06	1	21.3032526	0	5.14E-17	7	0	NA	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__norank	NA	1	NA	NA	NA	NA
725	OTU_431	OTU_431	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__norank	-0.023296404	NA	2	NA	4	NA
726	OTU_432	OTU_432	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__norank	NA	1	NA	NA	NA	NA
727	OTU_433	OTU_433	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__SAR324_clade(Marine_group_B)	c__unidentified_SAR324_clade(Marine_group_B)	o__unidentified_SAR324_clade(Marine_group_B)	f__unidentified_SAR324_clade(Marine_group_B)	g__unidentified_SAR324_clade(Marine_group_B)	s\_\_bacterium\_enrichment\_culture\_clone\_B30	NA	1	2	3	NA	NA
728	OTU_434	OTU_434	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_cecorum	-0.010120776	1	NA	NA	4	NA
729	OTU_435	OTU_435	NA	NA	38	5.53E-06	2	37.94387981	0	0	5	0	0.216983186	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	NA	NA	NA	3	NA	NA
730	OTU_436	OTU_436	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobacterium	s__norank	NA	NA	2	NA	NA	NA
731	OTU_437	OTU_437	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__norank	0.054116302	NA	NA	NA	4	5
732	OTU_438	OTU_438	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Microvirga	s__Microvirga_aerilata	2.307866635	1	NA	NA	NA	5
733	OTU_44	OTU_44	NA	NA	247	2.44E-05	10	244.4680458	58	0.988460457	1	0.16227114	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__norank	s__norank	-88.80240042	NA	2	3	4	5
734	OTU_440	OTU_440	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__Sphingomonas_paucimobilis	NA	1	NA	NA	NA	NA
735	OTU_441	OTU_441	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__Methylobacterium_aquaticum	-0.043478261	NA	NA	NA	4	5
736	OTU_442	OTU_442	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__norank	s__norank	0.054116302	1	2	NA	NA	5
737	OTU_443	OTU_443	NA	NA	14	2.44E-05	9	12.92686423	29805	3.20E-05	2	0.132653061	1.619768682	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__norank	s__norank	546.0241618	NA	2	NA	4	5
738	OTU_444	OTU_444	NA	NA	24	3.69E-06	1	24	0	1.36E-17	9	0	NA	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-0.043478261	1	2	NA	NA	5
739	OTU_445	OTU_445	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__CHKCI002	s__Coriobacteriaceae_bacterium_CHKCI002	NA	1	2	NA	NA	NA
740	OTU_446	OTU_446	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__norank	-0.021376354	1	NA	NA	4	NA
741	OTU_447	OTU_447	NA	NA	24	3.69E-06	1	24	0	2.71E-17	9	0	NA	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	s__Leptotrichia_sp_oral_clone_EI013	-0.043478261	NA	NA	3	NA	5
742	OTU_448	OTU_448	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CHKCI001	s__norank	-0.03030303	NA	NA	NA	4	NA
743	OTU_449	OTU_449	NA	NA	53	6.30E-06	6	52.90524337	0	7.81E-15	1	0	0.422620107	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
744	OTU_45	OTU_45	NA	NA	250	2.45E-05	10	247.7960454	56	0.994822287	10	0.18	0.932592243	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-58.2009926	1	2	3	4	5
745	OTU_450	OTU_450	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
746	OTU_451	OTU_451	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Dialister	s__Dialister_sp_Marseille-P5638	NA	1	2	NA	NA	NA
747	OTU_452	OTU_452	NA	NA	1	3.53E-06	1	0.971285862	0	8.47E-19	7	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__norank	34.82605023	NA	NA	3	4	5
748	OTU_453	OTU_453	NA	NA	3	2.32E-05	15	2.795096553	863	3.58E-14	2	0	-1.127207445	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	102.8548106	NA	NA	3	NA	5
749	OTU_454	OTU_454	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__D8A-2	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
750	OTU_455	OTU_455	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Pseudorhodoplanes	s__norank	-0.021376354	1	NA	NA	4	NA
751	OTU_456	OTU_456	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
752	OTU_457	OTU_457	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__CPR2	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
753	OTU_459	OTU_459	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Planctomycetales	f__Rubinisphaeraceae	g__norank	s__norank	2.307866635	NA	NA	3	4	5
754	OTU_46	OTU_46	NA	NA	14	2.37E-05	13	13.41900877	16244	3.64E-14	8	1.11E-16	-0.516466437	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__norank	g__norank	s__norank	-20.88776656	1	2	3	4	5
755	OTU_460	OTU_460	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__ML602J-51	s__norank	6.876747347	NA	2	NA	4	5
